,RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
23910,6/29/2020,PETRT245,BRPETR4T0RL2,EQUITY PUT,3,"3,17","3,04","3,04",,"2,96",23,35800,24.03,PETR4,8/17/2020,EURO,21.67
23912,6/29/2020,PETRT25,BRPETR4T0OP0,EQUITY PUT,"2,65","2,77","2,68","2,68",,"2,6",11,16200,23.53,PETR4,8/17/2020,EURO,21.67
23913,6/29/2020,PETRT253,BRPETR4T0RN8,EQUITY PUT,"3,58","3,73","3,64","3,63",,"3,53",27,38100,24.78,PETR4,8/17/2020,EURO,21.67
23915,6/29/2020,PETRT255,BRPETR4T0RT5,EQUITY PUT,"3,75","4,17","3,82","3,83",,"3,74",71,46100,25.03,PETR4,8/17/2020,EURO,21.67
23916,6/29/2020,PETRT259,BRPETR4T0RF4,EQUITY PUT,"4,04","4,46","4,09","4,04",,"3,94",12,3500,25.28,PETR4,8/17/2020,EURO,21.67
23917,6/29/2020,PETRT26,BRPETR4T0RZ2,EQUITY PUT,"4,93","5,04","4,98","4,93",,"4,81",2,6000,26.28,PETR4,8/17/2020,EURO,21.67
23918,6/29/2020,PETRT262,BRPETR4T0RH0,EQUITY PUT,"4,19","4,38","4,33","4,19",,"4,15",2,4000,25.53,PETR4,8/17/2020,EURO,21.67
23919,6/29/2020,PETRT271,BRPETR4T0RU3,EQUITY PUT,"5,38","5,42","5,38","5,38",,"5,26",2,3100,26.78,PETR4,8/17/2020,EURO,21.67
23920,6/29/2020,PETRT277,BRPETR4T0RB3,EQUITY PUT,"5,61","5,61","5,61","5,61",,"5,49",1,3000,27.03,PETR4,8/17/2020,EURO,21.67
23921,6/29/2020,PETRT279,BRPETR4T0QQ3,EQUITY PUT,"5,79","6,27","5,84","5,84",,"5,72",19,16500,27.28,PETR4,8/17/2020,EURO,21.67
23922,6/29/2020,PETRT28,BRPETR4T0OX4,EQUITY PUT,"5,14","5,24","5,19","5,16",,"5,03",13,8000,26.53,PETR4,8/17/2020,EURO,21.67
23923,6/29/2020,PETRT280,BRPETR4T0T70,EQUITY PUT,"6,46","6,65","6,52","6,5",,"6,42",39,52700,28.03,PETR4,8/17/2020,EURO,21.67
23924,6/29/2020,PETRT284,BRPETR4T0PY9,EQUITY PUT,"6,01","6,23","6,08","6,08",,"5,95",40,66400,27.53,PETR4,8/17/2020,EURO,21.67
23925,6/29/2020,PETRT287,BRPETR4T0RY5,EQUITY PUT,7,"7,22","7,16","7,22",,"7,14",2,400,28.78,PETR4,8/17/2020,EURO,21.67
23926,6/29/2020,PETRT288,BRPETR4T0RP3,EQUITY PUT,"6,73","6,9","6,79","6,8",,"6,66",11,30500,28.28,PETR4,8/17/2020,EURO,21.67
23931,6/29/2020,PETRT303,BRPETR4T0Q08,EQUITY PUT,"7,95","8,15","8,04","7,99",,"7,86",8,5900,29.53,PETR4,8/17/2020,EURO,21.67
23932,6/29/2020,PETRT306,BRPETR4T0RG2,EQUITY PUT,"8,4","8,4","8,4","8,4",,"8,1",1,2400,29.78,PETR4,8/17/2020,EURO,21.67
23933,6/29/2020,PETRT308,BRPETR4T0RO6,EQUITY PUT,"8,65","8,88","8,85","8,88",,"8,59",3,1800,30.28,PETR4,8/17/2020,EURO,21.67
23935,6/29/2020,PETRT313,BRPETR4T0PU7,EQUITY PUT,"9,05","9,06","9,05","9,06",,"8,83",2,8000,30.53,PETR4,8/17/2020,EURO,21.67
23936,6/29/2020,PETRT315,BRPETR4T0RW9,EQUITY PUT,"9,87","9,92","9,89","9,92",,"9,82",3,2500,31.53,PETR4,8/17/2020,EURO,21.67
23937,6/29/2020,PETRT317,BRPETR4T0RI8,EQUITY PUT,"9,47","9,53","9,5","9,47",,"9,32",2,2000,31.03,PETR4,8/17/2020,EURO,21.67
23941,6/29/2020,PETRT35,BRPETR4T0OT2,EQUITY PUT,"11,92","11,92","11,92","11,92",,"11,79",1,100,33.53,PETR4,8/17/2020,EURO,21.67
23949,6/29/2020,PETRT663,BRPETR4T0S89,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",6,4700,6.63,PETR4,8/17/2020,EURO,21.67
23951,6/29/2020,PETRT84,BRPETR4T0S63,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",1,3000,8.48,PETR4,8/17/2020,EURO,21.67
23952,6/29/2020,PETRT94,BRPETR4T0S30,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,01",4,29800,9.48,PETR4,8/17/2020,EURO,21.67
23953,6/29/2020,PETRU10,BRPETR4U0M67,EQUITY PUT,"0,04","0,04","0,04","0,04",,"0,02",4,19500,8.53,PETR4,9/21/2020,EURO,21.67
23970,6/29/2020,PETRU165,BRPETR4U0PL3,EQUITY PUT,"0,41","0,41","0,41","0,41",,"0,4",2,2500,16.53,PETR4,9/21/2020,EURO,21.67
23977,6/29/2020,PETRU185,BRPETR4U0PH1,EQUITY PUT,"0,8","0,83","0,8","0,8",,"0,77",4,19200,18.53,PETR4,9/21/2020,EURO,21.67
23981,6/29/2020,PETRU190,BRPETR4U0Q22,EQUITY PUT,"0,96","0,96","0,96","0,96",,"0,89",1,100,19.03,PETR4,9/21/2020,EURO,21.67
23983,6/29/2020,PETRU195,BRPETR4U0PO7,EQUITY PUT,"1,03","1,08","1,07","1,03",,"1,04",2,1100,19.53,PETR4,9/21/2020,EURO,21.67
23988,6/29/2020,PETRU205,BRPETR4U0PM1,EQUITY PUT,"1,5","1,5","1,5","1,5",,"1,39",1,600,20.53,PETR4,9/21/2020,EURO,21.67
24003,6/29/2020,PETRU250,BRPETR4U0P98,EQUITY PUT,"4,4","4,4","4,4","4,4",,"4,02",1,1000,25.03,PETR4,9/21/2020,EURO,21.67
24017,6/29/2020,PETRU300,BRPETR4U0M75,EQUITY PUT,"7,08","7,08","7,08","7,08",,"6,99",1,600,28.53,PETR4,9/21/2020,EURO,21.67
24019,6/29/2020,PETRU304,BRPETR4U0ND5,EQUITY PUT,"7,99","8,09","8,02","8,04",,"7,92",3,12500,29.53,PETR4,9/21/2020,EURO,21.67
24052,6/29/2020,PETRV200,BRPETR4V0Q95,EQUITY PUT,"1,52","1,53","1,52","1,53",,"1,46",8,7000,20.03,PETR4,10/19/2020,EURO,21.67
24062,6/29/2020,PETRV234,BRPETR4V0Q38,EQUITY PUT,"2,83","2,83","2,83","2,83",,"2,75",1,100,22.78,PETR4,10/19/2020,EURO,21.67
24084,6/29/2020,PETRV40,BRPETR4V0QP1,EQUITY PUT,"0,08","0,1","0,08","0,08",,"0,06",2,26000,10.53,PETR4,10/19/2020,EURO,21.67
24090,6/29/2020,PETRV458,BRPETR4V0QX5,EQUITY PUT,"0,02","0,04","0,02","0,04",,"0,01",2,1100,4.58,PETR4,10/19/2020,EURO,21.67
24116,6/29/2020,PETRW209,BRPETR4W0OL4,EQUITY PUT,"2,39","2,39","2,39","2,39",,"2,07",1,100,20.95,PETR4,11/16/2020,EURO,21.67
24145,6/29/2020,PETRX106,BRPETR4X0UN6,EQUITY PUT,"0,15","0,15","0,15","0,15",,"0,15",3,50100,10.61,PETR4,12/21/2020,EURO,21.67
24179,6/29/2020,PETRX213,BRPETR4X0VI4,EQUITY PUT,"2,57","2,57","2,57","2,57",,"2,5",1,2500,21.36,PETR4,12/21/2020,EURO,21.67
24192,6/29/2020,PETRX250,BRPETR4X0R90,EQUITY PUT,"3,77","3,77","3,77","3,77",,"3,74",12,3100,23.61,PETR4,12/21/2020,EURO,21.67
24206,6/29/2020,PETRX280,BRPETR4X0RA9,EQUITY PUT,"5,63","5,95","5,83","5,79",,"5,82",12,2900,26.61,PETR4,12/21/2020,EURO,21.67
24209,6/29/2020,PETRX29,BRPETR4X0RX1,EQUITY PUT,"7,8","7,8","7,8","7,8",,"7,85",4,2200,29.11,PETR4,12/21/2020,EURO,21.67
24214,6/29/2020,PETRX302,BRPETR4X0U38,EQUITY PUT,"8,7","8,7","8,7","8,7",,"8,49",1,100,29.86,PETR4,12/21/2020,EURO,21.67
24222,6/29/2020,PETRX330,BRPETR4X0R33,EQUITY PUT,10,10,10,10,,"10,05",2,200,31.61,PETR4,12/21/2020,EURO,21.67
24309,6/29/2020,QUALG27,BRQUAL3G04Y4,EQUITY CALL,"2,26","2,26","2,26","2,26",,"2,26",1,100,27,QUAL3,7/20/2020,AMER,28.84
24310,6/29/2020,QUALG28,BRQUAL3G0535,EQUITY CALL,"1,3","1,3","1,3","1,3",,"1,65",1,100,28,QUAL3,7/20/2020,AMER,28.84
24311,6/29/2020,QUALG29,BRQUAL3G0527,EQUITY CALL,"0,9","1,1","1,03","1,1",,"1,16",2,300,29,QUAL3,7/20/2020,AMER,28.84
24312,6/29/2020,QUALG30,BRQUAL3G05A1,EQUITY CALL,"0,79","0,8","0,79","0,8",,"0,79",2,800,30,QUAL3,7/20/2020,AMER,28.84
24313,6/29/2020,QUALG31,BRQUAL3G0592,EQUITY CALL,"0,5","0,5","0,5","0,5",,"0,51",1,100,31,QUAL3,7/20/2020,AMER,28.84
24315,6/29/2020,QUALG395,BRQUAL3G04T4,EQUITY CALL,"0,11","0,11","0,11","0,11",,"0,01",1,100,39.5,QUAL3,7/20/2020,AMER,28.84
24325,6/29/2020,QUALG58,BRQUAL3G04V0,EQUITY CALL,"1,46","1,46","1,46","1,46",,"1,39",1,7000,28.5,QUAL3,7/20/2020,AMER,28.84
24391,6/29/2020,QUALS26,BRQUAL3S05C2,EQUITY PUT,"0,72","0,72","0,72","0,72",,"0,64",1,300,26,QUAL3,7/20/2020,EURO,28.84
24465,6/29/2020,RADLG10,BRRADL3G04T4,EQUITY CALL,"3,59","3,59","3,59","3,59",,"4,01",1,500,109.87,RADL3,7/20/2020,AMER,110.11
24466,6/29/2020,RADLG12,BRRADL3G04Z1,EQUITY CALL,"2,66","3,2","2,88","3,06",,"3,04",4,1600,111.87,RADL3,7/20/2020,AMER,110.11
24472,6/29/2020,RADLG14,BRRADL3G04U2,EQUITY CALL,"2,26","2,26","2,26","2,26",,"2,24",2,1000,113.87,RADL3,7/20/2020,AMER,110.11
24473,6/29/2020,RADLG16,BRRADL3G04O5,EQUITY CALL,"1,6","1,61","1,6","1,6",,"1,61",8,3000,115.87,RADL3,7/20/2020,AMER,110.11
24481,6/29/2020,RADLG8,BRRADL3G04I7,EQUITY CALL,"5,13","5,13","5,13","5,13",,"5,16",2,1000,107.87,RADL3,7/20/2020,AMER,110.11
24497,6/29/2020,RADLH109,BRRADL3H05X1,EQUITY CALL,"6,31","6,31","6,31","6,31",,"6,55",2,1000,109.43,RADL3,8/17/2020,AMER,110.11
24498,6/29/2020,RADLH111,BRRADL3H05V5,EQUITY CALL,"5,19","5,69","5,42","5,19",,"5,55",5,3000,111.43,RADL3,8/17/2020,AMER,110.11
24510,6/29/2020,RADLH175,BRRADL3H05Q5,EQUITY CALL,"7,63","7,63","7,63","7,63",,"7,67",4,2000,107.43,RADL3,8/17/2020,AMER,110.11
24545,6/29/2020,RADLS12,BRRADL3S04Y9,EQUITY PUT,"4,8","4,91","4,82","4,8",,"4,81",5,2500,111.87,RADL3,7/20/2020,EURO,110.11
24554,6/29/2020,RADLS2,BRRADL3S04T9,EQUITY PUT,"1,15","1,15","1,15","1,15",,"1,12",1,200,101.87,RADL3,7/20/2020,EURO,110.11
24558,6/29/2020,RADLS4,BRRADL3S0519,EQUITY PUT,"1,7","1,7","1,7","1,7",,"1,57",1,300,103.87,RADL3,7/20/2020,EURO,110.11
24559,6/29/2020,RADLS6,BRRADL3S04U7,EQUITY PUT,"2,15","2,38","2,22","2,15",,"2,16",3,1500,105.87,RADL3,7/20/2020,EURO,110.11
24560,6/29/2020,RADLS8,BRRADL3S04J0,EQUITY PUT,"3,2","3,2","3,2","3,2",,"2,89",1,100,107.87,RADL3,7/20/2020,EURO,110.11
24574,6/29/2020,RADLT105,BRRADL3T05Y4,EQUITY PUT,"3,92","4,43","4,22","3,92",,"3,91",5,2500,105.43,RADL3,8/17/2020,EURO,110.11
24577,6/29/2020,RADLT111,BRRADL3T05V0,EQUITY PUT,"6,71","6,72","6,71","6,71",,"6,62",6,3000,111.43,RADL3,8/17/2020,EURO,110.11
24635,6/29/2020,RAILG22,BRRAIL3G02O4,EQUITY CALL,"1,22","1,32","1,29","1,22",,"1,36",4,16800,22,RAIL3,7/20/2020,AMER,22.19
24637,6/29/2020,RAILG23,BRRAIL3G02D7,EQUITY CALL,"0,72","0,79","0,75","0,72",,"0,81",7,25200,23,RAIL3,7/20/2020,AMER,22.19
24638,6/29/2020,RAILG237,BRRAIL3G0280,EQUITY CALL,"0,45","0,45","0,45","0,45",,"0,51",1,4600,23.75,RAIL3,7/20/2020,EURO,22.19
24639,6/29/2020,RAILG24,BRRAIL3G02S5,EQUITY CALL,"0,39","0,4","0,39","0,39",,"0,43",3,1400,24,RAIL3,7/20/2020,AMER,22.19
24640,6/29/2020,RAILG250,BRRAIL3G0298,EQUITY CALL,"0,19","0,23","0,2","0,19",,"0,21",11,26800,25,RAIL3,7/20/2020,AMER,22.19
24641,6/29/2020,RAILG26,BRRAIL3G02A3,EQUITY CALL,"0,06","0,09","0,07","0,09",,"0,09",48,92700,26,RAIL3,7/20/2020,AMER,22.19
24642,6/29/2020,RAILG27,BRRAIL3G02F2,EQUITY CALL,"0,04","0,04","0,04","0,04",,"0,04",3,5200,27,RAIL3,7/20/2020,AMER,22.19
24644,6/29/2020,RAILG280,BRRAIL3G02X5,EQUITY CALL,"0,02","0,05","0,03","0,02",,"0,02",4,400,28,RAIL3,7/20/2020,AMER,22.19
24651,6/29/2020,RAILG53,BRRAIL3G02H8,EQUITY CALL,"0,57","0,57","0,57","0,57",,"0,6",1,1000,23.5,RAIL3,7/20/2020,AMER,22.19
24652,6/29/2020,RAILG54,BRRAIL3G02N6,EQUITY CALL,"0,25","0,3","0,28","0,3",,"0,3",2,400,24.5,RAIL3,7/20/2020,AMER,22.19
24663,6/29/2020,RAILH22,BRRAIL3H02Y1,EQUITY CALL,"1,73","1,91","1,78","1,82",,"1,83",9,45000,22,RAIL3,8/17/2020,AMER,22.19
24664,6/29/2020,RAILH23,BRRAIL3H02M6,EQUITY CALL,"1,2","1,4","1,23","1,3",,"1,29",7,5100,23,RAIL3,8/17/2020,AMER,22.19
24665,6/29/2020,RAILH24,BRRAIL3H02J2,EQUITY CALL,"0,8","0,83","0,8","0,8",,"0,88",2,1300,24,RAIL3,8/17/2020,AMER,22.19
24666,6/29/2020,RAILH250,BRRAIL3H02Z8,EQUITY CALL,"0,52","0,52","0,52","0,52",,"0,57",1,2700,25,RAIL3,8/17/2020,AMER,22.19
24667,6/29/2020,RAILH260,BRRAIL3H0305,EQUITY CALL,"0,32","0,36","0,34","0,34",,"0,36",5,29900,26,RAIL3,8/17/2020,AMER,22.19
24668,6/29/2020,RAILH270,BRRAIL3H0313,EQUITY CALL,"0,22","0,22","0,22","0,22",,"0,23",1,400,27,RAIL3,8/17/2020,AMER,22.19
24717,6/29/2020,RAILN250,BRRAIL3N0232,EQUITY PUT,"5,05","5,05","5,05","5,05",,"4,69",1,1000,25,RAIL3,2/18/2022,EURO,22.19
24727,6/29/2020,RAILS170,BRRAIL3S02T8,EQUITY PUT,"0,04","0,05","0,04","0,04",,"0,02",2,6000,17,RAIL3,7/20/2020,EURO,22.19
24731,6/29/2020,RAILS20,BRRAIL3S02S0,EQUITY PUT,"0,24","0,24","0,24","0,24",,"0,22",1,100,20,RAIL3,7/20/2020,EURO,22.19
24732,6/29/2020,RAILS21,BRRAIL3S02B6,EQUITY PUT,"0,4","0,47","0,42","0,41",,"0,39",267,210700,21,RAIL3,7/20/2020,EURO,22.19
24733,6/29/2020,RAILS22,BRRAIL3S02A8,EQUITY PUT,"0,65","0,75","0,73","0,65",,"0,68",7,2800,22,RAIL3,7/20/2020,EURO,22.19
24734,6/29/2020,RAILS222,BRRAIL3S01L7,EQUITY PUT,"0,7","0,81","0,79","0,81",,"0,78",2,1200,22.25,RAIL3,7/20/2020,EURO,22.19
24735,6/29/2020,RAILS23,BRRAIL3S02F7,EQUITY PUT,"1,18","1,24","1,2","1,21",,"1,13",11,58800,23,RAIL3,7/20/2020,EURO,22.19
24737,6/29/2020,RAILS24,BRRAIL3S02Q4,EQUITY PUT,"1,74","1,89","1,82","1,74",,"1,75",7,28300,24,RAIL3,7/20/2020,EURO,22.19
24738,6/29/2020,RAILS250,BRRAIL3S0294,EQUITY PUT,"2,54","2,6","2,57","2,6",,"2,52",5,3000,25,RAIL3,7/20/2020,EURO,22.19
24746,6/29/2020,RAILS50,BRRAIL3S02O9,EQUITY PUT,"0,31","0,31","0,31","0,31",,"0,3",1,1700,20.5,RAIL3,7/20/2020,EURO,22.19
24747,6/29/2020,RAILS51,BRRAIL3S02N1,EQUITY PUT,"0,52","0,59","0,55","0,59",,"0,52",2,900,21.5,RAIL3,7/20/2020,EURO,22.19
24754,6/29/2020,RAILT15,BRRAIL3T01K7,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,03",1,1000,15,RAIL3,8/17/2020,EURO,22.19
24759,6/29/2020,RAILT20,BRRAIL3T02X8,EQUITY PUT,"0,5","0,5","0,5","0,5",,"0,5",1,100,20,RAIL3,8/17/2020,EURO,22.19
24760,6/29/2020,RAILT21,BRRAIL3T02U4,EQUITY PUT,"0,76","0,82","0,77","0,82",,"0,75",8,29000,21,RAIL3,8/17/2020,EURO,22.19
24761,6/29/2020,RAILT22,BRRAIL3T02V2,EQUITY PUT,"1,12","1,12","1,12","1,12",,"1,11",1,300,22,RAIL3,8/17/2020,EURO,22.19
24762,6/29/2020,RAILT23,BRRAIL3T02L3,EQUITY PUT,"1,65","1,65","1,65","1,65",,"1,57",1,200,23,RAIL3,8/17/2020,EURO,22.19
24763,6/29/2020,RAILT24,BRRAIL3T02H1,EQUITY PUT,"2,29","2,29","2,29","2,29",,"2,16",2,6000,24,RAIL3,8/17/2020,EURO,22.19
24773,6/29/2020,RAILT50,BRRAIL3T02W0,EQUITY PUT,"0,61","0,62","0,61","0,62",,"0,61",2,4000,20.5,RAIL3,8/17/2020,EURO,22.19
24774,6/29/2020,RAILT51,BRRAIL3T02R0,EQUITY PUT,"0,95","0,95","0,95","0,95",,"0,92",1,200,21.5,RAIL3,8/17/2020,EURO,22.19
24782,6/29/2020,RAILU215,BRRAIL3U02V0,EQUITY PUT,"1,22","1,37","1,29","1,22",,"1,17",2,200,21.5,RAIL3,9/21/2020,EURO,22.19
24865,6/29/2020,RENTG40,BRRENT3G0871,EQUITY CALL,"2,7","2,7","2,7","2,7",,"2,82",1,100,39.93,RENT3,7/20/2020,AMER,40.83
24866,6/29/2020,RENTG410,BRRENT3G08F0,EQUITY CALL,"2,2","2,2","2,2","2,2",,"2,24",1,800,40.93,RENT3,7/20/2020,AMER,40.83
24869,6/29/2020,RENTG440,BRRENT3G08E3,EQUITY CALL,"0,75","1,11","0,89","1,11",,"1,01",5,900,43.93,RENT3,7/20/2020,AMER,40.83
24871,6/29/2020,RENTG460,BRRENT3G08K0,EQUITY CALL,"0,5","0,5","0,5","0,5",,"0,55",1,100,45.93,RENT3,7/20/2020,AMER,40.83
24872,6/29/2020,RENTG470,BRRENT3G08J2,EQUITY CALL,"0,35","0,35","0,35","0,35",,"0,4",2,400,46.93,RENT3,7/20/2020,AMER,40.83
24895,6/29/2020,RENTH410,BRRENT3H08F8,EQUITY CALL,"3,24","3,24","3,24","3,24",,"3,39",1,100,40.93,RENT3,8/17/2020,AMER,40.83
24984,6/29/2020,RENTS37,BRRENT3S07U6,EQUITY PUT,"0,65","0,65","0,65","0,65",,"0,67",1,300,36.93,RENT3,7/20/2020,EURO,40.83
24986,6/29/2020,RENTS39,BRRENT3S07X0,EQUITY PUT,"1,18","1,18","1,18","1,18",,"1,17",1,400,38.93,RENT3,7/20/2020,EURO,40.83
24990,6/29/2020,RENTS420,BRRENT3S08E8,EQUITY PUT,"3,09","3,09","3,09","3,09",,"2,47",1,1000,41.93,RENT3,7/20/2020,EURO,40.83
25091,6/29/2020,SANBG1,BRSANB9G06K4,EQUITY CALL,"0,64","0,64","0,64","0,64",,"0,65",1,700,31.3,SANB11,7/20/2020,AMER,28.26
25100,6/29/2020,SANBG30,BRSANB9G06G2,EQUITY CALL,"1,14","1,14","1,14","1,14",,"1,18",1,1000,29.8,SANB11,7/20/2020,AMER,28.26
25101,6/29/2020,SANBG31,BRSANB9G06H0,EQUITY CALL,"0,77","0,77","0,77","0,77",,"0,8",1,800,30.8,SANB11,7/20/2020,AMER,28.26
25102,6/29/2020,SANBG32,BRSANB9G06L2,EQUITY CALL,"0,45","0,45","0,45","0,45",,"0,52",1,500,31.8,SANB11,7/20/2020,AMER,28.26
25149,6/29/2020,SANBH57,BRSANB9H06P1,EQUITY CALL,3,3,3,3,,"3,04",1,300,27.8,SANB11,8/17/2020,AMER,28.26
25186,6/29/2020,SANBS27,BRSANB9S06O1,EQUITY PUT,"0,69","0,75","0,74","0,69",,"0,68",3,2200,26.8,SANB11,7/20/2020,EURO,28.26
25187,6/29/2020,SANBS28,BRSANB9S06Q6,EQUITY PUT,"1,1","1,1","1,1","1,1",,"0,98",1,1000,27.8,SANB11,7/20/2020,EURO,28.26
25284,6/29/2020,SAPRG350,BRSAPR9G00O9,EQUITY CALL,"0,6","0,7","0,68","0,7",,"0,08",4,3400,35,SAPR11,7/20/2020,AMER,31.96
25285,6/29/2020,SAPRG360,BRSAPR9G00R2,EQUITY CALL,"0,11","0,63","0,42","0,58",,"0,07",4,3400,36,SAPR11,7/20/2020,AMER,31.96
25395,6/29/2020,SBSPG560,BRSBSP3G07A4,EQUITY CALL,"2,67","2,67","2,67","2,67",,"3,46",1,100,56,SBSP3,7/20/2020,AMER,57.59
25396,6/29/2020,SBSPG570,BRSBSP3G07D8,EQUITY CALL,"2,35","2,57","2,39","2,57",,"2,91",3,2700,57,SBSP3,7/20/2020,AMER,57.59
25397,6/29/2020,SBSPG580,BRSBSP3G0781,EQUITY CALL,"2,1","2,1","2,1","2,1",,"2,43",2,10000,58,SBSP3,7/20/2020,AMER,57.59
25398,6/29/2020,SBSPG590,BRSBSP3G07H9,EQUITY CALL,"1,55","1,73","1,67","1,7",,2,4,10800,59,SBSP3,7/20/2020,AMER,57.59
25399,6/29/2020,SBSPG600,BRSBSP3G07E6,EQUITY CALL,"1,09","1,5","1,12","1,09",,"1,64",12,12500,60,SBSP3,7/20/2020,AMER,57.59
25400,6/29/2020,SBSPG610,BRSBSP3G07G1,EQUITY CALL,"1,19","1,19","1,19","1,19",,"1,33",1,100,61,SBSP3,7/20/2020,AMER,57.59
25403,6/29/2020,SBSPG650,BRSBSP3G07C0,EQUITY CALL,"0,31","0,5","0,39","0,5",,"0,57",11,6700,65,SBSP3,7/20/2020,AMER,57.59
25405,6/29/2020,SBSPG700,BRSBSP3G07I7,EQUITY CALL,"0,1","0,15","0,1","0,1",,"0,22",2,600,70,SBSP3,7/20/2020,AMER,57.59
25429,6/29/2020,SBSPH550,BRSBSP3H06Z1,EQUITY CALL,"4,73","5,11","4,92","5,11",,"5,36",3,20000,55,SBSP3,8/17/2020,AMER,57.59
25436,6/29/2020,SBSPH620,BRSBSP3H0798,EQUITY CALL,"2,01","2,05","2,04","2,05",,"2,3",2,1300,62,SBSP3,8/17/2020,AMER,57.59
25514,6/29/2020,SBSPS550,BRSBSP3S07B7,EQUITY PUT,"1,94","1,94","1,94","1,94",,"1,8",1,100,55,SBSP3,7/20/2020,EURO,57.59
25515,6/29/2020,SBSPS560,BRSBSP3S07A9,EQUITY PUT,"1,82","1,82","1,82","1,82",,"2,19",1,2000,56,SBSP3,7/20/2020,EURO,57.59
25516,6/29/2020,SBSPS570,BRSBSP3S07D3,EQUITY PUT,"2,15","2,6","2,45","2,18",,"2,64",3,3100,57,SBSP3,7/20/2020,EURO,57.59
25517,6/29/2020,SBSPS580,BRSBSP3S0779,EQUITY PUT,"2,72","3,14","3,05","2,72",,"3,15",2,2500,58,SBSP3,7/20/2020,EURO,57.59
25549,6/29/2020,SBSPT550,BRSBSP3T06Y9,EQUITY PUT,"2,71","2,71","2,71","2,71",,3,1,2000,55,SBSP3,8/17/2020,EURO,57.59
25550,6/29/2020,SBSPT560,BRSBSP3T0737,EQUITY PUT,"3,3","3,3","3,3","3,3",,"3,43",1,10000,56,SBSP3,8/17/2020,EURO,57.59
25922,6/29/2020,SMLSG17,BRSMLS3G0290,EQUITY CALL,"0,53","0,53","0,53","0,53",,"0,3",1,200,17,SMLS3,7/20/2020,AMER,0
26012,6/29/2020,SMLSS44,BRSMLS3S0221,EQUITY PUT,"1,3","1,3","1,3","1,3",,"0,68",1,200,14.5,SMLS3,7/20/2020,EURO,0
26153,6/29/2020,SUZBG10,BRSUZB3G0356,EQUITY CALL,"0,44","0,44","0,44","0,44",,"0,49",1,2200,40.5,SUZB3,7/20/2020,AMER,36.7
26154,6/29/2020,SUZBG11,BRSUZB3G03B5,EQUITY CALL,"0,3","0,39","0,3","0,3",,"0,32",2,10300,41.5,SUZB3,7/20/2020,AMER,36.7
26159,6/29/2020,SUZBG330,BRSUZB3G0430,EQUITY CALL,"4,8","4,8","4,8","4,8",,"5,06",1,900,33,SUZB3,7/20/2020,AMER,36.7
26166,6/29/2020,SUZBG37,BRSUZB3G0331,EQUITY CALL,"1,71","1,94","1,75","1,76",,"1,87",9,21900,37,SUZB3,7/20/2020,AMER,36.7
26167,6/29/2020,SUZBG38,BRSUZB3G03E9,EQUITY CALL,"1,2","1,35","1,27","1,22",,"1,33",16,30400,38,SUZB3,7/20/2020,AMER,36.7
26168,6/29/2020,SUZBG39,BRSUZB3G03D1,EQUITY CALL,"0,8","1,1","0,92","0,8",,"0,9",22,50400,39,SUZB3,7/20/2020,AMER,36.7
26169,6/29/2020,SUZBG395,BRSUZB3G0315,EQUITY CALL,"0,73","0,75","0,74","0,73",,"0,74",2,3000,39.5,SUZB3,7/20/2020,AMER,36.7
26170,6/29/2020,SUZBG40,BRSUZB3G03H2,EQUITY CALL,"0,53","0,67","0,56","0,55",,"0,6",13,9900,40,SUZB3,7/20/2020,AMER,36.7
26171,6/29/2020,SUZBG41,BRSUZB3G0398,EQUITY CALL,"0,33","0,45","0,34","0,33",,"0,4",15,23000,41,SUZB3,7/20/2020,AMER,36.7
26172,6/29/2020,SUZBG42,BRSUZB3G0380,EQUITY CALL,"0,2","0,26","0,2","0,22",,"0,27",9,120200,42,SUZB3,7/20/2020,AMER,36.7
26173,6/29/2020,SUZBG43,BRSUZB3G03F6,EQUITY CALL,"0,19","0,2","0,19","0,19",,"0,19",4,4000,43,SUZB3,7/20/2020,AMER,36.7
26174,6/29/2020,SUZBG44,BRSUZB3G03I0,EQUITY CALL,"0,11","0,17","0,16","0,11",,"0,14",5,2600,44,SUZB3,7/20/2020,AMER,36.7
26175,6/29/2020,SUZBG450,BRSUZB3G0349,EQUITY CALL,"0,05","0,13","0,11","0,11",,"0,11",9,6700,45,SUZB3,7/20/2020,AMER,36.7
26176,6/29/2020,SUZBG46,BRSUZB3G03V3,EQUITY CALL,"0,07","0,1","0,07","0,07",,"0,09",3,31100,46,SUZB3,7/20/2020,AMER,36.7
26180,6/29/2020,SUZBG50,BRSUZB3G03L4,EQUITY CALL,"0,05","0,06","0,05","0,05",,"0,03",2,300,50,SUZB3,7/20/2020,AMER,36.7
26189,6/29/2020,SUZBG63,BRSUZB3G03N0,EQUITY CALL,"0,01","0,01","0,01","0,01",,"0,01",2,5600,63,SUZB3,7/20/2020,AMER,36.7
