,RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
20409,2020-07-09,ITUBH311,BRITUB4H0U95,EQUITY CALL,"0,3","0,33","0,32","0,32",,"0,32",11,50400,31.14,ITUB4,2020-08-17,AMER,27.01
20410,2020-07-09,ITUBH319,BRITUB4H0SR6,EQUITY CALL,"0,22","0,23","0,22","0,22",,"0,22",4,1800,31.89,ITUB4,2020-08-17,EURO,27.01
20411,2020-07-09,ITUBH32,BRITUB4H0SE4,EQUITY CALL,"0,45","0,59","0,48","0,5",,"0,5",11,41900,30.14,ITUB4,2020-08-17,AMER,27.01
20412,2020-07-09,ITUBH321,BRITUB4H0TZ7,EQUITY CALL,"0,17","0,17","0,17","0,17",,"0,2",2,23000,32.14,ITUB4,2020-08-17,AMER,27.01
20416,2020-07-09,ITUBH331,BRITUB4H0SV8,EQUITY CALL,"0,12","0,13","0,12","0,12",,"0,12",4,1700,33.14,ITUB4,2020-08-17,AMER,27.01
20419,2020-07-09,ITUBH339,BRITUB4H0SI5,EQUITY CALL,"0,13","0,2","0,16","0,13",,"0,13",4,5300,32.89,ITUB4,2020-08-17,EURO,27.01
20420,2020-07-09,ITUBH351,BRITUB4H0SO3,EQUITY CALL,"0,07","0,08","0,07","0,08",,"0,07",3,300,34.14,ITUB4,2020-08-17,AMER,27.01
20425,2020-07-09,ITUBH410,BRITUB4H0SG9,EQUITY CALL,"0,02","0,02","0,02","0,02",,"0,01",1,1000,39.14,ITUB4,2020-08-17,AMER,27.01
20426,2020-07-09,ITUBH955,BRITUB4H0SF1,EQUITY CALL,"0,1","0,1","0,1","0,1",,"0,09",1,3000,33.64,ITUB4,2020-08-17,AMER,27.01
20444,2020-07-09,ITUBI246,BRITUB4I0S30,EQUITY CALL,"3,6","3,6","3,6","3,6",,"3,51",1,200,24.63,ITUB4,2020-09-21,AMER,27.01
20449,2020-07-09,ITUBI259,BRITUB4I0RN6,EQUITY CALL,"2,53","2,73","2,61","2,73",,"2,72",6,800,25.88,ITUB4,2020-09-21,EURO,27.01
20453,2020-07-09,ITUBI269,BRITUB4I0RI6,EQUITY CALL,"2,13","2,17","2,15","2,17",,"2,17",2,1000,26.88,ITUB4,2020-09-21,EURO,27.01
20455,2020-07-09,ITUBI274,BRITUB4I0RJ4,EQUITY CALL,"2,07","2,07","2,07","2,07",,"1,92",1,100,27.38,ITUB4,2020-09-21,EURO,27.01
20458,2020-07-09,ITUBI281,BRITUB4I0SL8,EQUITY CALL,"1,59","1,65","1,64","1,65",,"1,59",3,6200,28.13,ITUB4,2020-09-21,AMER,27.01
20461,2020-07-09,ITUBI288,BRITUB4I0SO2,EQUITY CALL,"1,33","1,38","1,34","1,38",,"1,31",3,25600,28.88,ITUB4,2020-09-21,EURO,27.01
20462,2020-07-09,ITUBI291,BRITUB4I0S97,EQUITY CALL,"1,18","1,18","1,18","1,18",,"1,22",1,10000,29.13,ITUB4,2020-09-21,AMER,27.01
20463,2020-07-09,ITUBI293,BRITUB4I0RY3,EQUITY CALL,"0,92","1,1","0,93","0,96",,"1,14",3,26500,29.38,ITUB4,2020-09-21,EURO,27.01
20464,2020-07-09,ITUBI296,BRITUB4I0RV9,EQUITY CALL,"1,03","1,03","1,03","1,03",,"1,06",1,1000,29.63,ITUB4,2020-09-21,AMER,27.01
20469,2020-07-09,ITUBI311,BRITUB4I0SM6,EQUITY CALL,"0,65","0,65","0,65","0,65",,"0,68",1,200,31.13,ITUB4,2020-09-21,AMER,27.01
20472,2020-07-09,ITUBI316,BRITUB4I0S63,EQUITY CALL,"0,64","0,64","0,64","0,64",,"0,58",1,100,31.63,ITUB4,2020-09-21,AMER,27.01
20474,2020-07-09,ITUBI321,BRITUB4I0SH6,EQUITY CALL,"0,45","0,54","0,52","0,49",,"0,49",7,22700,32.13,ITUB4,2020-09-21,AMER,27.01
20477,2020-07-09,ITUBI328,BRITUB4I0SD5,EQUITY CALL,"0,36","0,42","0,38","0,39",,"0,38",3,2500,32.88,ITUB4,2020-09-21,EURO,27.01
20480,2020-07-09,ITUBI377,BRITUB4I0RD7,EQUITY CALL,"0,11","0,12","0,11","0,11",,"0,09",2,6000,36.63,ITUB4,2020-09-21,AMER,27.01
20640,2020-07-09,ITUBQ251,BRITUB4Q0Q50,EQUITY PUT,"3,35","3,45","3,41","3,4",,"2,71",11,4500,24.98,ITUB4,2022-05-20,EURO,27.01
20655,2020-07-09,ITUBS19,BRITUB4S0QK2,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,100,19.11,ITUB4,2020-07-20,EURO,27.01
20659,2020-07-09,ITUBS208,BRITUB4S0Q23,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",1,10000,20.86,ITUB4,2020-07-20,EURO,27.01
20663,2020-07-09,ITUBS219,BRITUB4S0PE7,EQUITY PUT,"0,08","0,08","0,08","0,08",,"0,01",1,200,20.11,ITUB4,2020-07-20,EURO,27.01
20664,2020-07-09,ITUBS22,BRITUB4S0QG0,EQUITY PUT,"0,03","0,05","0,04","0,04",,"0,03",31,96400,22.11,ITUB4,2020-07-20,EURO,27.01
20665,2020-07-09,ITUBS223,BRITUB4S0Q07,EQUITY PUT,"0,05","0,06","0,05","0,06",,"0,03",3,4400,22.36,ITUB4,2020-07-20,EURO,27.01
20666,2020-07-09,ITUBS228,BRITUB4S0QL0,EQUITY PUT,"0,07","0,07","0,07","0,07",,"0,05",1,3000,22.86,ITUB4,2020-07-20,EURO,27.01
20668,2020-07-09,ITUBS23,BRITUB4S0QE5,EQUITY PUT,"0,07","0,09","0,07","0,07",,"0,07",4,1500,23.11,ITUB4,2020-07-20,EURO,27.01
20669,2020-07-09,ITUBS238,BRITUB4S0QD7,EQUITY PUT,"0,11","0,13","0,11","0,11",,"0,12",9,27000,23.86,ITUB4,2020-07-20,EURO,27.01
20670,2020-07-09,ITUBS24,BRITUB4S0Q72,EQUITY PUT,"0,12","0,17","0,15","0,13",,"0,14",19,60000,24.11,ITUB4,2020-07-20,EURO,27.01
20671,2020-07-09,ITUBS248,BRITUB4S0QB1,EQUITY PUT,"0,2","0,28","0,22","0,21",,"0,22",38,113900,24.86,ITUB4,2020-07-20,EURO,27.01
20672,2020-07-09,ITUBS251,BRITUB4S0QS5,EQUITY PUT,"0,24","0,33","0,3","0,25",,"0,25",63,291300,25.11,ITUB4,2020-07-20,EURO,27.01
20673,2020-07-09,ITUBS252,BRITUB4S0PG2,EQUITY PUT,"0,09","0,09","0,09","0,09",,"0,08",1,200,23.36,ITUB4,2020-07-20,EURO,27.01
20674,2020-07-09,ITUBS253,BRITUB4S0QZ0,EQUITY PUT,"0,28","0,51","0,31","0,28",,"0,29",10,38000,25.36,ITUB4,2020-07-20,EURO,27.01
20675,2020-07-09,ITUBS256,BRITUB4S0QX5,EQUITY PUT,"0,33","0,45","0,39","0,4",,"0,34",53,79800,25.61,ITUB4,2020-07-20,EURO,27.01
20676,2020-07-09,ITUBS258,BRITUB4S0QU1,EQUITY PUT,"0,39","0,51","0,42","0,39",,"0,4",57,291800,25.86,ITUB4,2020-07-20,EURO,27.01
20677,2020-07-09,ITUBS262,BRITUB4S0R30,EQUITY PUT,"0,53","0,72","0,63","0,57",,"0,55",30,79100,26.36,ITUB4,2020-07-20,EURO,27.01
20678,2020-07-09,ITUBS263,BRITUB4S0PD9,EQUITY PUT,"0,15","0,18","0,16","0,17",,"0,16",5,11900,24.36,ITUB4,2020-07-20,EURO,27.01
20679,2020-07-09,ITUBS266,BRITUB4S0QY3,EQUITY PUT,"0,6","0,82","0,68","0,64",,"0,65",25,76800,26.61,ITUB4,2020-07-20,EURO,27.01
20680,2020-07-09,ITUBS268,BRITUB4S0R22,EQUITY PUT,"0,71","0,95","0,79","0,74",,"0,75",59,410900,26.86,ITUB4,2020-07-20,EURO,27.01
20681,2020-07-09,ITUBS271,BRITUB4S0PQ1,EQUITY PUT,"0,45","0,59","0,5","0,47",,"0,47",32,50500,26.11,ITUB4,2020-07-20,EURO,27.01
20682,2020-07-09,ITUBS272,BRITUB4S0PZ2,EQUITY PUT,"0,83","1,09","0,92","0,91",,"0,87",65,148700,27.11,ITUB4,2020-07-20,EURO,27.01
20683,2020-07-09,ITUBS273,BRITUB4S0R48,EQUITY PUT,"0,99","1,15","1,02","1,07",,1,6,72300,27.36,ITUB4,2020-07-20,EURO,27.01
20684,2020-07-09,ITUBS276,BRITUB4S0R89,EQUITY PUT,"1,07","1,4","1,28","1,18",,"1,15",40,64400,27.61,ITUB4,2020-07-20,EURO,27.01
20685,2020-07-09,ITUBS279,BRITUB4S0PY5,EQUITY PUT,"1,27","1,56","1,39","1,28",,"1,31",34,449600,27.86,ITUB4,2020-07-20,EURO,27.01
20686,2020-07-09,ITUBS283,BRITUB4S0QP1,EQUITY PUT,"1,67","1,89","1,73","1,69",,"1,67",5,129800,28.36,ITUB4,2020-07-20,EURO,27.01
20687,2020-07-09,ITUBS286,BRITUB4S0QN6,EQUITY PUT,"2,15","2,31","2,23","2,15",,"1,87",2,2000,28.61,ITUB4,2020-07-20,EURO,27.01
20690,2020-07-09,ITUBS296,BRITUB4S0PX7,EQUITY PUT,"2,7","2,72","2,71","2,7",,"2,73",3,2000,29.61,ITUB4,2020-07-20,EURO,27.01
20692,2020-07-09,ITUBS300,BRITUB4S0P32,EQUITY PUT,"1,46","1,66","1,54","1,46",,"1,49",9,141000,28.11,ITUB4,2020-07-20,EURO,27.01
20693,2020-07-09,ITUBS301,BRITUB4S0R55,EQUITY PUT,"2,84","2,84","2,84","2,84",,"3,2",1,400,30.11,ITUB4,2020-07-20,EURO,27.01
20695,2020-07-09,ITUBS308,BRITUB4S0PT5,EQUITY PUT,"2,95","2,95","2,95","2,95",,"2,96",2,1200,29.86,ITUB4,2020-07-20,EURO,27.01
20696,2020-07-09,ITUBS312,BRITUB4S0PB3,EQUITY PUT,"2,49","2,7","2,64","2,49",,"2,5",2,2000,29.36,ITUB4,2020-07-20,EURO,27.01
20697,2020-07-09,ITUBS316,BRITUB4S0PS7,EQUITY PUT,"3,67","3,75","3,7","3,72",,"3,68",5,1200,30.61,ITUB4,2020-07-20,EURO,27.01
20699,2020-07-09,ITUBS32,BRITUB4S0PW9,EQUITY PUT,"5,07","5,23","5,14","5,13",,"5,15",4,80000,32.11,ITUB4,2020-07-20,EURO,27.01
20700,2020-07-09,ITUBS321,BRITUB4S0PM0,EQUITY PUT,"4,1","4,1","4,1","4,1",,"4,17",2,3500,31.11,ITUB4,2020-07-20,EURO,27.01
20706,2020-07-09,ITUBS335,BRITUB4S0P40,EQUITY PUT,"4,75","4,75","4,75","4,75",,"4,66",7,88000,31.61,ITUB4,2020-07-20,EURO,27.01
20707,2020-07-09,ITUBS357,BRITUB4S0PA5,EQUITY PUT,"6,88",7,"6,89","6,88",,"6,89",4,37300,33.86,ITUB4,2020-07-20,EURO,27.01
20718,2020-07-09,ITUBS51,BRITUB4S0Q80,EQUITY PUT,"0,04","0,04","0,04","0,04",,"0,01",1,3000,21.61,ITUB4,2020-07-20,EURO,27.01
20719,2020-07-09,ITUBS52,BRITUB4S0Q64,EQUITY PUT,"0,06","0,06","0,06","0,06",,"0,04",1,200,22.61,ITUB4,2020-07-20,EURO,27.01
20720,2020-07-09,ITUBS53,BRITUB4S0Q49,EQUITY PUT,"0,11","0,11","0,11","0,11",,"0,1",1,100,23.61,ITUB4,2020-07-20,EURO,27.01
20721,2020-07-09,ITUBS54,BRITUB4S0Q15,EQUITY PUT,"0,18","0,24","0,2","0,19",,"0,19",16,19900,24.61,ITUB4,2020-07-20,EURO,27.01
20733,2020-07-09,ITUBT199,BRITUB4T0TY6,EQUITY PUT,"0,1","0,1","0,1","0,1",,"0,11",2,1400,19.89,ITUB4,2020-08-17,EURO,27.01
20734,2020-07-09,ITUBT201,BRITUB4T0TG3,EQUITY PUT,"0,13","0,13","0,13","0,13",,"0,12",1,2000,20.14,ITUB4,2020-08-17,EURO,27.01
20736,2020-07-09,ITUBT206,BRITUB4T0TM1,EQUITY PUT,"0,14","0,15","0,14","0,15",,"0,15",2,2800,20.64,ITUB4,2020-08-17,EURO,27.01
20737,2020-07-09,ITUBT209,BRITUB4T0TQ2,EQUITY PUT,"0,16","0,16","0,16","0,16",,"0,17",1,2000,20.89,ITUB4,2020-08-17,EURO,27.01
20738,2020-07-09,ITUBT211,BRITUB4T0T10,EQUITY PUT,"0,2","0,21","0,2","0,2",,"0,19",7,5200,21.14,ITUB4,2020-08-17,EURO,27.01
20740,2020-07-09,ITUBT216,BRITUB4T0TE8,EQUITY PUT,"0,23","0,23","0,23","0,23",,"0,24",2,200,21.64,ITUB4,2020-08-17,EURO,27.01
20741,2020-07-09,ITUBT219,BRITUB4T0T44,EQUITY PUT,"0,25","0,3","0,28","0,25",,"0,27",23,20200,21.89,ITUB4,2020-08-17,EURO,27.01
20743,2020-07-09,ITUBT224,BRITUB4T0TP4,EQUITY PUT,"0,27","0,34","0,28","0,34",,"0,33",2,2500,22.39,ITUB4,2020-08-17,EURO,27.01
20744,2020-07-09,ITUBT226,BRITUB4T0TF5,EQUITY PUT,"0,39","0,39","0,39","0,39",,"0,36",1,100,22.64,ITUB4,2020-08-17,EURO,27.01
20745,2020-07-09,ITUBT229,BRITUB4T0T69,EQUITY PUT,"0,35","0,42","0,38","0,38",,"0,39",7,10900,22.89,ITUB4,2020-08-17,EURO,27.01
20746,2020-07-09,ITUBT231,BRITUB4T0TD0,EQUITY PUT,"0,39","0,5","0,44","0,44",,"0,43",10,16700,23.14,ITUB4,2020-08-17,EURO,27.01
20748,2020-07-09,ITUBT236,BRITUB4T0TC2,EQUITY PUT,"0,49","0,52","0,5","0,49",,"0,52",5,15200,23.64,ITUB4,2020-08-17,EURO,27.01
20749,2020-07-09,ITUBT241,BRITUB4T0TB4,EQUITY PUT,"0,6","0,7","0,64","0,6",,"0,63",11,17800,24.14,ITUB4,2020-08-17,EURO,27.01
20750,2020-07-09,ITUBT244,BRITUB4T0TO7,EQUITY PUT,"0,66","0,67","0,66","0,66",,"0,68",2,4300,24.39,ITUB4,2020-08-17,EURO,27.01
20751,2020-07-09,ITUBT246,BRITUB4T0TI9,EQUITY PUT,"0,74","0,83","0,78","0,74",,"0,75",6,51100,24.64,ITUB4,2020-08-17,EURO,27.01
20752,2020-07-09,ITUBT249,BRITUB4T0TZ3,EQUITY PUT,"0,84","0,88","0,85","0,85",,"0,82",6,4500,24.89,ITUB4,2020-08-17,EURO,27.01
20753,2020-07-09,ITUBT251,BRITUB4T0T85,EQUITY PUT,"0,85","0,99","0,96","0,92",,"0,89",29,18100,25.14,ITUB4,2020-08-17,EURO,27.01
20754,2020-07-09,ITUBT254,BRITUB4T0TJ7,EQUITY PUT,"0,93","1,1","1,02",1,,"0,97",12,15700,25.39,ITUB4,2020-08-17,EURO,27.01
20755,2020-07-09,ITUBT256,BRITUB4T0TR0,EQUITY PUT,"1,04","1,16","1,12","1,1",,"1,05",6,1300,25.64,ITUB4,2020-08-17,EURO,27.01
20756,2020-07-09,ITUBT257,BRITUB4T0SP6,EQUITY PUT,"0,54","0,63","0,6","0,58",,"0,57",37,37600,23.89,ITUB4,2020-08-17,EURO,27.01
20757,2020-07-09,ITUBT259,BRITUB4T0TV2,EQUITY PUT,"1,11","1,26","1,22","1,16",,"1,14",11,42200,25.89,ITUB4,2020-08-17,EURO,27.01
20758,2020-07-09,ITUBT261,BRITUB4T0UG1,EQUITY PUT,"1,21","1,36","1,25","1,22",,"1,24",14,19700,26.14,ITUB4,2020-08-17,EURO,27.01
20759,2020-07-09,ITUBT264,BRITUB4T0UA4,EQUITY PUT,"1,33","1,43","1,37","1,36",,"1,34",7,2500,26.39,ITUB4,2020-08-17,EURO,27.01
20760,2020-07-09,ITUBT266,BRITUB4T0UJ5,EQUITY PUT,"1,43","1,6","1,51","1,46",,"1,45",9,12300,26.64,ITUB4,2020-08-17,EURO,27.01
20761,2020-07-09,ITUBT269,BRITUB4T0U82,EQUITY PUT,"1,53","1,68","1,64","1,54",,"1,57",22,152700,26.89,ITUB4,2020-08-17,EURO,27.01
20762,2020-07-09,ITUBT271,BRITUB4T0SX0,EQUITY PUT,"1,64","1,82","1,71","1,64",,"1,69",11,13100,27.14,ITUB4,2020-08-17,EURO,27.01
20763,2020-07-09,ITUBT274,BRITUB4T0UH9,EQUITY PUT,"1,8","1,92","1,87","1,8",,"1,82",5,4200,27.39,ITUB4,2020-08-17,EURO,27.01
20764,2020-07-09,ITUBT276,BRITUB4T0U41,EQUITY PUT,"1,92","2,01",2,"1,92",,"1,96",2,1100,27.64,ITUB4,2020-08-17,EURO,27.01
20765,2020-07-09,ITUBT279,BRITUB4T0UI7,EQUITY PUT,"2,09","2,27","2,15","2,14",,"2,1",11,97600,27.89,ITUB4,2020-08-17,EURO,27.01
20766,2020-07-09,ITUBT281,BRITUB4T0T28,EQUITY PUT,"2,2","2,37","2,36","2,2",,"2,24",3,6100,28.14,ITUB4,2020-08-17,EURO,27.01
20772,2020-07-09,ITUBT296,BRITUB4T0UK3,EQUITY PUT,"3,2","3,2","3,2","3,2",,"3,25",3,1000,29.64,ITUB4,2020-08-17,EURO,27.01
20773,2020-07-09,ITUBT299,BRITUB4T0SY8,EQUITY PUT,"3,4","3,43","3,4","3,43",,"3,44",3,1200,29.89,ITUB4,2020-08-17,EURO,27.01
20774,2020-07-09,ITUBT304,BRITUB4T0U66,EQUITY PUT,"3,8","3,8","3,8","3,8",,"3,83",2,500,30.39,ITUB4,2020-08-17,EURO,27.01
20775,2020-07-09,ITUBT306,BRITUB4T0U90,EQUITY PUT,"4,02","4,02","4,02","4,02",,"4,03",3,700,30.64,ITUB4,2020-08-17,EURO,27.01
20778,2020-07-09,ITUBT319,BRITUB4T0SZ5,EQUITY PUT,5,"5,03","5,01",5,,"5,1",4,80000,31.89,ITUB4,2020-08-17,EURO,27.01
20783,2020-07-09,ITUBT326,BRITUB4T0ST8,EQUITY PUT,"4,85","4,9","4,89","4,9",,"4,88",7,102500,31.64,ITUB4,2020-08-17,EURO,27.01
20794,2020-07-09,ITUBT955,BRITUB4T0SN1,EQUITY PUT,"6,7","6,8","6,7","6,7",,"6,7",2,6000,33.64,ITUB4,2020-08-17,EURO,27.01
20803,2020-07-09,ITUBU223,BRITUB4U0TH8,EQUITY PUT,"0,58","0,58","0,58","0,58",,"0,58",1,1000,22.38,ITUB4,2020-09-21,EURO,27.01
20807,2020-07-09,ITUBU234,BRITUB4U0SL2,EQUITY PUT,"0,75","0,78","0,77","0,75",,"0,79",2,15000,23.38,ITUB4,2020-09-21,EURO,27.01
20809,2020-07-09,ITUBU239,BRITUB4U0SI8,EQUITY PUT,"0,91","0,91","0,91","0,91",,"0,91",1,1000,23.88,ITUB4,2020-09-21,EURO,27.01
20812,2020-07-09,ITUBU246,BRITUB4U0TI6,EQUITY PUT,"1,1","1,11","1,1","1,1",,"1,13",3,4000,24.63,ITUB4,2020-09-21,EURO,27.01
20821,2020-07-09,ITUBU269,BRITUB4U0SB3,EQUITY PUT,"2,08","2,08","2,08","2,08",,"2,03",1,1000,26.88,ITUB4,2020-09-21,EURO,27.01
20824,2020-07-09,ITUBU276,BRITUB4U0TA3,EQUITY PUT,"2,4","2,55","2,41","2,55",,"2,42",2,11000,27.63,ITUB4,2020-09-21,EURO,27.01
20829,2020-07-09,ITUBU288,BRITUB4U0SS7,EQUITY PUT,"3,15","3,15","3,15","3,15",,"3,16",1,1000,28.88,ITUB4,2020-09-21,EURO,27.01
21010,2020-07-09,JBSSG215,BRJBSS3G08E2,EQUITY CALL,"1,34","1,8","1,6","1,34",,"1,44",31,172300,20.96,JBSS3,2020-07-20,AMER,22.95
21012,2020-07-09,JBSSG222,BRJBSS3G08K9,EQUITY CALL,"0,5","0,52","0,51","0,5",,"0,56",2,2000,22.21,JBSS3,2020-07-20,EURO,22.95
21013,2020-07-09,JBSSG225,BRJBSS3G0891,EQUITY CALL,"0,65","1,02","0,8","0,68",,"0,7",30,65800,21.96,JBSS3,2020-07-20,AMER,22.95
21014,2020-07-09,JBSSG23,BRJBSS3G08L7,EQUITY CALL,"0,1","0,23","0,11","0,12",,"0,12",7,25000,23.71,JBSS3,2020-07-20,EURO,22.95
21015,2020-07-09,JBSSG230,BRJBSS3G0875,EQUITY CALL,"0,43","0,53","0,47","0,44",,"0,44",15,29200,22.46,JBSS3,2020-07-20,AMER,22.95
21016,2020-07-09,JBSSG237,BRJBSS3G07P0,EQUITY CALL,"0,19","0,28","0,24","0,19",,"0,2",2,700,23.21,JBSS3,2020-07-20,EURO,22.95
21017,2020-07-09,JBSSG24,BRJBSS3G08B8,EQUITY CALL,"0,11","0,19","0,15","0,16",,"0,15",14,7100,23.46,JBSS3,2020-07-20,AMER,22.95
21018,2020-07-09,JBSSG245,BRJBSS3G0859,EQUITY CALL,"0,07","0,14","0,09","0,1",,"0,09",43,68000,23.96,JBSS3,2020-07-20,AMER,22.95
21020,2020-07-09,JBSSG250,BRJBSS3G07Z9,EQUITY CALL,"0,04","0,09","0,06","0,04",,"0,06",3,600,24.46,JBSS3,2020-07-20,AMER,22.95
21021,2020-07-09,JBSSG252,BRJBSS3G07Y2,EQUITY CALL,"0,07","0,11","0,1","0,07",,"0,05",2,400,24.71,JBSS3,2020-07-20,EURO,22.95
21022,2020-07-09,JBSSG255,BRJBSS3G0818,EQUITY CALL,"0,03","0,06","0,05","0,05",,"0,04",26,87300,24.96,JBSS3,2020-07-20,AMER,22.95
21024,2020-07-09,JBSSG26,BRJBSS3G07U0,EQUITY CALL,"0,06","0,06","0,06","0,06",,"0,03",1,100,25.46,JBSS3,2020-07-20,AMER,22.95
21027,2020-07-09,JBSSG265,BRJBSS3G0834,EQUITY CALL,"0,06","0,06","0,06","0,06",,"0,02",1,200,25.96,JBSS3,2020-07-20,AMER,22.95
21043,2020-07-09,JBSSG52,BRJBSS3G08H5,EQUITY CALL,"0,23","0,42","0,29","0,25",,"0,26",22,66200,22.96,JBSS3,2020-07-20,AMER,22.95
21050,2020-07-09,JBSSH22,BRJBSS3H0858,EQUITY CALL,"0,95","1,06","0,99","1,06",,"1,04",7,23000,22.46,JBSS3,2020-08-17,AMER,22.95
21052,2020-07-09,JBSSH229,BRJBSS3H0809,EQUITY CALL,"0,77","0,99","0,85","0,77",,"0,83",46,31600,22.96,JBSS3,2020-08-17,AMER,22.95
21053,2020-07-09,JBSSH23,BRJBSS3H0882,EQUITY CALL,"0,6","0,76","0,72","0,6",,"0,65",11,32800,23.46,JBSS3,2020-08-17,AMER,22.95
21055,2020-07-09,JBSSH24,BRJBSS3H0841,EQUITY CALL,"0,41","0,53","0,42","0,41",,"0,4",4,3800,24.46,JBSS3,2020-08-17,AMER,22.95
21056,2020-07-09,JBSSH242,BRJBSS3H08J9,EQUITY CALL,"0,41","0,49","0,47","0,49",,"0,46",8,85900,24.21,JBSS3,2020-08-17,EURO,22.95
21057,2020-07-09,JBSSH257,BRJBSS3H07R4,EQUITY CALL,"0,26","0,33","0,3","0,26",,"0,28",4,3400,25.21,JBSS3,2020-08-17,EURO,22.95
21058,2020-07-09,JBSSH26,BRJBSS3H08H3,EQUITY CALL,"0,15","0,15","0,15","0,15",,"0,17",1,300,26.46,JBSS3,2020-08-17,AMER,22.95
21059,2020-07-09,JBSSH260,BRJBSS3H07T0,EQUITY CALL,"0,24","0,24","0,24","0,24",,"0,25",1,400,25.46,JBSS3,2020-08-17,AMER,22.95
21064,2020-07-09,JBSSH309,BRJBSS3H08I1,EQUITY CALL,"0,1","0,1","0,1","0,1",,"0,03",2,1000,30.96,JBSS3,2020-08-17,AMER,22.95
21066,2020-07-09,JBSSH50,BRJBSS3H08G5,EQUITY CALL,"1,84","2,15","2,02","1,87",,"1,91",37,66300,20.96,JBSS3,2020-08-17,AMER,22.95
21067,2020-07-09,JBSSH51,BRJBSS3H0866,EQUITY CALL,"1,3","1,3","1,3","1,3",,"1,29",1,300,21.96,JBSS3,2020-08-17,AMER,22.95
21068,2020-07-09,JBSSH53,BRJBSS3H08B6,EQUITY CALL,"0,48","0,58","0,52","0,49",,"0,51",28,81900,23.96,JBSS3,2020-08-17,AMER,22.95
21069,2020-07-09,JBSSH54,BRJBSS3H0833,EQUITY CALL,"0,29","0,33","0,3","0,3",,"0,32",15,66100,24.96,JBSS3,2020-08-17,AMER,22.95
21095,2020-07-09,JBSSI26,BRJBSS3I07D2,EQUITY CALL,"0,5","0,5","0,5","0,5",,"0,6",1,100,25.46,JBSS3,2020-09-21,AMER,22.95
21100,2020-07-09,JBSSI275,BRJBSS3I07J9,EQUITY CALL,"0,3","0,5","0,4","0,3",,"0,39",3,300,26.96,JBSS3,2020-09-21,AMER,22.95
21148,2020-07-09,JBSSL254,BRJBSS3L0860,EQUITY CALL,2,2,2,2,,"1,4",1,2000,25.46,JBSS3,2020-12-21,AMER,22.95
21197,2020-07-09,JBSSS19,BRJBSS3S08A5,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",4,700,18.46,JBSS3,2020-07-20,EURO,22.95
21198,2020-07-09,JBSSS195,BRJBSS3S08J6,EQUITY PUT,"0,03","0,06","0,04","0,03",,"0,03",3,1700,19.46,JBSS3,2020-07-20,EURO,22.95
21200,2020-07-09,JBSSS204,BRJBSS3S08M0,EQUITY PUT,"0,1","0,1","0,1","0,1",,"0,09",1,100,20.46,JBSS3,2020-07-20,EURO,22.95
21201,2020-07-09,JBSSS21,BRJBSS3S08I8,EQUITY PUT,"0,25","0,25","0,25","0,25",,"0,24",1,100,21.46,JBSS3,2020-07-20,EURO,22.95
21202,2020-07-09,JBSSS215,BRJBSS3S08E7,EQUITY PUT,"0,12","0,17","0,13","0,14",,"0,15",13,9800,20.96,JBSS3,2020-07-20,EURO,22.95
21203,2020-07-09,JBSSS217,BRJBSS3S0863,EQUITY PUT,"0,2","0,2","0,2","0,2",,"0,19",2,1100,21.21,JBSS3,2020-07-20,EURO,22.95
21204,2020-07-09,JBSSS222,BRJBSS3S08K4,EQUITY PUT,"0,53","0,53","0,53","0,53",,"0,51",1,7000,22.21,JBSS3,2020-07-20,EURO,22.95
21205,2020-07-09,JBSSS225,BRJBSS3S0897,EQUITY PUT,"0,3","0,45","0,36","0,42",,"0,4",9,3000,21.96,JBSS3,2020-07-20,EURO,22.95
21234,2020-07-09,JBSSS50,BRJBSS3S08C1,EQUITY PUT,"0,04","0,06","0,05","0,06",,"0,05",6,2800,19.96,JBSS3,2020-07-20,EURO,22.95
21235,2020-07-09,JBSSS52,BRJBSS3S08H0,EQUITY PUT,"0,73","1,01","0,91","0,99",,"0,96",16,101100,22.96,JBSS3,2020-07-20,EURO,22.95
21236,2020-07-09,JBSST170,BRJBSS3T07W9,EQUITY PUT,"0,1","0,1","0,1","0,1",,"0,03",2,1100,16.46,JBSS3,2020-08-17,EURO,22.95
21238,2020-07-09,JBSST202,BRJBSS3T07U3,EQUITY PUT,"0,25","0,25","0,25","0,25",,"0,28",2,200,19.71,JBSS3,2020-08-17,EURO,22.95
21239,2020-07-09,JBSST21,BRJBSS3T0896,EQUITY PUT,"0,75","0,8","0,76","0,77",,"0,75",7,7100,21.46,JBSS3,2020-08-17,EURO,22.95
21240,2020-07-09,JBSST212,BRJBSS3T07V1,EQUITY PUT,"0,5","0,52","0,5","0,52",,"0,5",2,1200,20.71,JBSS3,2020-08-17,EURO,22.95
21242,2020-07-09,JBSST22,BRJBSS3T08C9,EQUITY PUT,"1,05","1,16","1,13","1,15",,"1,21",6,6000,22.46,JBSS3,2020-08-17,EURO,22.95
