RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty,Strike,Ticker,Validade,Tipo,Price
2020-07-23,PETRL258,BRPETR4L0SX3,EQUITY CALL,"1,5","1,64","1,51","1,5",,"1,38",2,1100,25.36,PETR4,2020-12-21,EURO,0.0
2020-07-23,PETRL26,BRPETR4L0TH4,EQUITY CALL,"1,25","1,3","1,28","1,25",,"1,16",4,16900,26.11,PETR4,2020-12-21,AMER,0.0
2020-07-23,PETRL260,BRPETR4L0RF2,EQUITY CALL,"1,45","1,61","1,58","1,48",,"1,47",13,64600,25.11,PETR4,2020-12-21,AMER,0.0
2020-07-23,PETRL276,BRPETR4L0SW5,EQUITY CALL,"0,98","0,98","0,98","0,98",,"0,91",1,200,27.11,PETR4,2020-12-21,AMER,0.0
2020-07-23,PETRL280,BRPETR4L0QR9,EQUITY CALL,"1,02","1,17","1,06","1,02",,"1,03",30,750800,26.61,PETR4,2020-12-21,AMER,0.0
2020-07-23,PETRL300,BRPETR4L0TL6,EQUITY CALL,"2,28","2,44","2,39","2,29",,"2,39",9,5200,29.64,PETR4,2021-12-17,AMER,0.0
2020-07-23,PETRL330,BRPETR4L0QK4,EQUITY CALL,"0,3","0,3","0,3","0,3",,"0,3",1,10000,31.61,PETR4,2020-12-21,AMER,0.0
2020-07-23,PETRL336,BRPETR4L0TW3,EQUITY CALL,"0,28","0,28","0,28","0,28",,"0,18",1,100,33.61,PETR4,2020-12-21,AMER,0.0
2020-07-23,PETRL399,BRPETR4L0TM4,EQUITY CALL,"0,15","0,15","0,15","0,15",,"0,05",2,1500,39.61,PETR4,2020-12-21,AMER,0.0
2020-07-23,PETRL449,BRPETR4L0TN2,EQUITY CALL,"0,04","0,05","0,04","0,04",,"0,02",23,54700,44.61,PETR4,2020-12-21,AMER,0.0
2020-07-23,PETRM18,BRPETR4M0SW4,EQUITY PUT,"0,75","0,8","0,77","0,8",,"0,84",3,40000,18.0,PETR4,2021-01-18,EURO,0.0
2020-07-23,PETRM19,BRPETR4M0SQ6,EQUITY PUT,"0,95","0,95","0,95","0,95",,"1,1",1,15000,19.0,PETR4,2021-01-18,EURO,0.0
2020-07-23,PETRM206,BRPETR4M0TX0,EQUITY PUT,2,2,2,2,,"2,54",1,2300,22.75,PETR4,2021-01-18,EURO,0.0
2020-07-23,PETRM21,BRPETR4M0SM5,EQUITY PUT,"1,64","1,64","1,64","1,64",,"1,76",1,11500,21.0,PETR4,2021-01-18,EURO,0.0
2020-07-23,PETRM22,BRPETR4M0SK9,EQUITY PUT,"2,03","2,03","2,03","2,03",,"2,18",1,10300,22.0,PETR4,2021-01-18,EURO,0.0
2020-07-23,PETRM23,BRPETR4M0SL7,EQUITY PUT,"2,69","2,69","2,69","2,69",,"2,66",1,500,23.0,PETR4,2021-01-18,EURO,0.0
2020-07-23,PETRM240,BRPETR4M0SJ1,EQUITY PUT,"2,99","2,99","2,99","2,99",,"3,2",1,10000,24.0,PETR4,2021-01-18,EURO,0.0
2020-07-23,PETRN300,BRPETR4N0R75,EQUITY PUT,"8,2","8,3","8,28","8,2",,"8,69",2,3500,30.0,PETR4,2022-02-18,EURO,0.0
2020-07-23,PETRP150,BRPETR4P0U59,EQUITY PUT,"1,15","1,15","1,15","1,15",,"1,17",1,3000,15.0,PETR4,2022-04-14,EURO,0.0
2020-07-23,PETRP2,BRPETR4P0UI6,EQUITY PUT,"2,9","3,03","2,97","3,03",,"2,88",7,16300,20.0,PETR4,2022-04-14,EURO,0.0
2020-07-23,PETRP200,BRPETR4P0VM6,EQUITY PUT,"1,71","1,83","1,72","1,83",,"1,83",2,3500,19.97,PETR4,2021-04-19,EURO,0.0
2020-07-23,PETRP230,BRPETR4P0VO2,EQUITY PUT,"2,92","3,11","3,1","3,11",,"3,13",2,4100,22.97,PETR4,2021-04-19,EURO,0.0
2020-07-23,PETRP237,BRPETR4P0VC7,EQUITY PUT,"3,28","3,48","3,35","3,48",,"3,53",11,119100,23.72,PETR4,2021-04-19,EURO,0.0
2020-07-23,PETRP280,BRPETR4P0S61,EQUITY PUT,"5,45","5,9","5,89","5,9",,"5,91",3,23500,27.47,PETR4,2021-04-19,EURO,0.0
2020-07-23,PETRP350,BRPETR4P0S38,EQUITY PUT,"11,5","11,5","11,5","11,5",,"11,7",1,1000,34.47,PETR4,2021-04-19,EURO,0.0
2020-07-23,PETRQ170,BRPETR4Q0S44,EQUITY PUT,"2,01","2,01","2,01","2,01",,"1,8",3,900,17.0,PETR4,2022-05-20,EURO,0.0
2020-07-23,PETRQ232,BRPETR4Q0S77,EQUITY PUT,"3,2","3,2","3,2","3,2",,"3,47",1,100,23.25,PETR4,2021-05-21,EURO,0.0
2020-07-23,PETRR209,BRPETR4R0SQ1,EQUITY PUT,"2,5","2,5","2,5","2,5",,"2,45",3,30000,21.0,PETR4,2021-06-18,EURO,0.0
2020-07-23,PETRR220,BRPETR4R0SP3,EQUITY PUT,"4,06","4,1","4,09","4,1",,"3,93",3,1200,22.0,PETR4,2022-06-17,EURO,0.0
2020-07-23,PETRS25,BRPETR4S0RE8,EQUITY PUT,"5,4","5,7","5,68","5,7",,"5,61",3,17100,25.0,PETR4,2022-07-15,EURO,0.0
2020-07-23,PETRT101,BRPETR4T0TM6,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",6,151100,11.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT102,BRPETR4T0U10,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",1,200,12.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT105,BRPETR4T0S71,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",7,37000,10.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT115,BRPETR4T0S48,EQUITY PUT,"0,01","0,02","0,01","0,02",,"0,01",5,116000,11.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT119,BRPETR4T0SQ9,EQUITY PUT,"0,04","0,04","0,04","0,04",,"0,02",1,1000,15.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT125,BRPETR4T0S55,EQUITY PUT,"0,01","0,02","0,01","0,02",,"0,01",7,41300,12.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT126,BRPETR4T0SU1,EQUITY PUT,"0,04","0,05","0,04","0,05",,"0,03",7,22700,15.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT127,BRPETR4T0SJ4,EQUITY PUT,"0,01","0,02","0,01","0,02",,"0,01",8,112400,12.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT141,BRPETR4T0SY3,EQUITY PUT,"0,03","0,05","0,04","0,05",,"0,02",9,175700,15.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT145,BRPETR4T0SA3,EQUITY PUT,"0,03","0,04","0,03","0,03",,"0,02",7,68900,14.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT15,BRPETR4T0ON5,EQUITY PUT,"0,01","0,03","0,01","0,03",,"0,01",67,93100,13.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT151,BRPETR4T0ST3,EQUITY PUT,"0,08","0,11","0,09","0,11",,"0,1",82,839900,18.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT153,BRPETR4T0SD7,EQUITY PUT,"0,03","0,04","0,03","0,04",,"0,02",17,86800,15.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT159,BRPETR4T0SV9,EQUITY PUT,"0,04","0,05","0,04","0,05",,"0,03",24,213000,16.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT162,BRPETR4T0SZ0,EQUITY PUT,"0,04","0,06","0,05","0,06",,"0,04",23,11300,16.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT165,BRPETR4T0S97,EQUITY PUT,"0,06","0,07","0,06","0,07",,"0,04",3,50200,16.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT166,BRPETR4T0SW7,EQUITY PUT,"0,07","0,1","0,09","0,09",,"0,08",76,1617700,17.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT167,BRPETR4T0SE5,EQUITY PUT,"0,06","0,07","0,06","0,07",,"0,05",4,34600,16.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT169,BRPETR4T0SM8,EQUITY PUT,"0,06","0,08","0,06","0,07",,"0,05",38,334500,17.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT172,BRPETR4T0SC9,EQUITY PUT,"0,06","0,08","0,06","0,08",,"0,06",11,146600,17.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT175,BRPETR4T0SB1,EQUITY PUT,"0,07","0,09","0,07","0,08",,"0,07",35,543500,17.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT179,BRPETR4T0SX5,EQUITY PUT,"0,08","0,1","0,08","0,1",,"0,09",72,685000,18.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT182,BRPETR4T0SP1,EQUITY PUT,"0,32","0,52","0,45","0,52",,"0,5",875,4797700,21.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT187,BRPETR4T0SF2,EQUITY PUT,"0,1","0,14","0,11","0,14",,"0,13",106,654600,18.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT189,BRPETR4T0T05,EQUITY PUT,"0,11","0,16","0,12","0,15",,"0,15",39,151300,19.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT192,BRPETR4T0SG0,EQUITY PUT,"0,11","0,18","0,13","0,17",,"0,17",94,678800,19.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT195,BRPETR3T0533,EQUITY PUT,"0,14","0,15","0,14","0,15",,"0,09",3,16100,19.34,PETR3,2020-08-17,EURO,0.0
2020-07-23,PETRT196,BRPETR4T0SK2,EQUITY PUT,"0,16","0,26","0,21","0,25",,"0,26",150,479100,20.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT199,BRPETR4T0SL0,EQUITY PUT,"0,74","1,1","0,92","1,1",,"1,08",915,6235000,22.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT20,BRPETR4T0OO3,EQUITY PUT,"0,09","0,12","0,1","0,12",,"0,12",132,1387200,18.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT202,BRPETR4T0SH8,EQUITY PUT,"0,19","0,3","0,24","0,29",,"0,3",149,931400,20.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT203,BRPETR4T0PZ6,EQUITY PUT,"0,13","0,2","0,17","0,2",,"0,2",91,432600,19.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT204,BRPETR4T0RJ6,EQUITY PUT,"0,15","0,22","0,17","0,22",,"0,23",197,1607500,19.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT206,BRPETR4T0SS5,EQUITY PUT,"0,84","1,22","0,99","1,21",,"1,21",1973,2444100,23.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT209,BRPETR4T0SR7,EQUITY PUT,"0,27","0,44","0,35","0,43",,"0,44",420,1968400,21.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT210,BRPETR3T05C4,EQUITY PUT,"0,24","0,24","0,24","0,24",,"0,18",1,5000,20.84,PETR3,2020-08-17,EURO,0.0
2020-07-23,PETRT212,BRPETR4T0SO4,EQUITY PUT,"0,42","0,67","0,5","0,65",,"0,66",2068,9297900,21.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT213,BRPETR4T0RS7,EQUITY PUT,"0,24","0,39","0,3","0,38",,"0,39",276,1502100,20.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT214,BRPETR4T0T21,EQUITY PUT,"0,96","1,39","1,13","1,39",,"1,36",633,2181000,23.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT216,BRPETR4T0T13,EQUITY PUT,"1,57","2,07","1,69","2,04",,"2,05",24,34000,24.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT217,BRPETR4T0SN6,EQUITY PUT,"0,57","0,85","0,67","0,83",,"0,85",260,888400,22.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT22,BRPETR4T0OS4,EQUITY PUT,"0,21","0,34","0,26","0,32",,"0,34",153,933600,20.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT220,BRPETR4T0RK4,EQUITY PUT,"0,37","0,59","0,46","0,59",,"0,58",422,1779800,21.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT225,BRPETR4T0RM0,EQUITY PUT,"0,49","0,77","0,6","0,75",,"0,75",749,1931500,22.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT231,BRPETR4T0T47,EQUITY PUT,"2,7","3,33","3,03","3,32",,"3,32",376,6774300,25.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT232,BRPETR4T0RE7,EQUITY PUT,"0,65","0,99","0,78","0,99",,"0,96",1129,3570600,22.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT24,BRPETR4T0SI6,EQUITY PUT,"1,74","2,21","1,95","2,21",,"2,24",27,119000,24.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT243,BRPETR4T0RR9,EQUITY PUT,"1,23","1,7","1,46","1,67",,"1,68",1007,4158400,23.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT245,BRPETR4T0RL2,EQUITY PUT,"1,35","1,85","1,6","1,85",,"1,86",119,386000,24.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT246,BRPETR4T0T39,EQUITY PUT,"3,06","3,42","3,12","3,41",,"3,55",11,21000,26.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT25,BRPETR4T0OP0,EQUITY PUT,"1,1","1,54","1,3","1,5",,"1,51",1168,1278300,23.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT253,BRPETR4T0RN8,EQUITY PUT,"1,9","2,45","2,18","2,43",,"2,44",293,4336500,24.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT255,BRPETR4T0RT5,EQUITY PUT,"2,2","2,61","2,31","2,61",,"2,65",16,143100,25.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT259,BRPETR4T0RF4,EQUITY PUT,"2,32","2,75","2,38","2,75",,"2,87",10,39900,25.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT26,BRPETR4T0RZ2,EQUITY PUT,"3,22","3,33","3,27","3,33",,"3,78",12,10000,26.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT277,BRPETR4T0RB3,EQUITY PUT,"3,9","4,36","4,11","4,36",,"4,49",5,4000,27.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT279,BRPETR4T0QQ3,EQUITY PUT,"4,35","4,43","4,42","4,43",,"4,73",3,5100,27.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT28,BRPETR4T0OX4,EQUITY PUT,"3,85","3,87","3,86","3,87",,"4,01",7,25000,26.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT280,BRPETR4T0T70,EQUITY PUT,"5,13","5,38","5,35","5,36",,"5,46",11,2100,28.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT284,BRPETR4T0PY9,EQUITY PUT,"4,62","4,88","4,75","4,88",,"4,97",2,2000,27.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT287,BRPETR4T0RY5,EQUITY PUT,"5,78","5,78","5,78","5,78",,"6,2",2,20000,28.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT288,BRPETR4T0RP3,EQUITY PUT,"5,14","5,14","5,14","5,14",,"5,7",30,29500,28.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT294,BRPETR4T0Q16,EQUITY PUT,"5,45","5,9","5,63","5,9",,"5,95",4,1400,28.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT295,BRPETR4T0RQ1,EQUITY PUT,"6,3","6,33","6,31","6,33",,"6,44",3,300,29.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT300,BRPETR4T0S14,EQUITY PUT,"6,96","7,15","7,05","6,96",,"7,43",5,8100,30.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT303,BRPETR4T0Q08,EQUITY PUT,"6,44","6,96","6,9","6,96",,"6,94",7,29200,29.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT306,BRPETR4T0RG2,EQUITY PUT,"6,78","7,14","7,05","7,1",,"7,18",9,8900,29.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT308,BRPETR4T0RO6,EQUITY PUT,"7,43","7,43","7,43","7,43",,"7,68",1,1500,30.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT312,BRPETR4T0T54,EQUITY PUT,"8,48","8,55","8,52","8,55",,"8,67",2,3000,31.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT313,BRPETR4T0PU7,EQUITY PUT,"7,81","7,91","7,89","7,81",,"7,93",2,6000,30.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT315,BRPETR4T0RW9,EQUITY PUT,"8,48","8,48","8,48","8,48",,"8,92",1,1000,31.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT317,BRPETR4T0RI8,EQUITY PUT,"8,08","8,32","8,14","8,32",,"8,43",2,4000,31.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT40,BRPETR4T0OU0,EQUITY PUT,"15,8","15,8","15,8","15,8",,"15,91",1,1000,38.53,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT56,BRPETR4T0T96,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,1000,11.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT602,BRPETR3T04C7,EQUITY PUT,"5,96","5,96","5,96","5,96",,"6,36",1,100,29.59,PETR3,2020-08-17,EURO,0.0
2020-07-23,PETRT65,BRPETR4T0TE3,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",7,70000,13.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT663,BRPETR4T0S89,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",2,11000,6.63,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT68,BRPETR4T0TG8,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,01",1,1000,14.28,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT71,BRPETR4T0U69,EQUITY PUT,"0,02","0,02","0,02","0,02",,"0,01",6,70000,13.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT78,BRPETR4T0TP9,EQUITY PUT,"0,01","0,02","0,01","0,02",,"0,01",5,254100,12.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT81,BRPETR4T0TQ7,EQUITY PUT,"0,01","0,01","0,01","0,01",,"0,01",1,12300,10.78,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRT89,BRPETR4T0TB9,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,01",1,3000,14.03,PETR4,2020-08-17,EURO,0.0
2020-07-23,PETRU10,BRPETR4U0M67,EQUITY PUT,"0,01","0,02","0,01","0,02",,"0,01",7,82900,8.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU105,BRPETR4U0PR0,EQUITY PUT,"0,02","0,03","0,02","0,03",,"0,01",4,32100,10.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU114,BRPETR4U0QM9,EQUITY PUT,"0,19","0,19","0,19","0,19",,"0,18",1,2500,17.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU120,BRPETR4U0PW0,EQUITY PUT,"0,03","0,03","0,03","0,03",,"0,02",1,1000,12.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU132,BRPETR4U0Q06,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,03",4,35000,13.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU135,BRPETR4U0PI9,EQUITY PUT,"0,05","0,05","0,05","0,05",,"0,04",1,500,13.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU140,BRPETR4U0PX8,EQUITY PUT,"0,06","0,07","0,06","0,07",,"0,05",3,11000,14.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU142,BRPETR4U0Q48,EQUITY PUT,"0,06","0,06","0,06","0,06",,"0,05",1,300,14.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU145,BRPETR4U0PS8,EQUITY PUT,"0,06","0,06","0,06","0,06",,"0,06",6,170000,14.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU150,BRPETR4U0PU4,EQUITY PUT,"0,07","0,08","0,07","0,08",,"0,07",8,172500,15.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU151,BRPETR4U0QF3,EQUITY PUT,"0,22","0,27","0,22","0,27",,"0,27",5,11400,18.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU155,BRPETR4U0PN9,EQUITY PUT,"0,1","0,1","0,1","0,1",,"0,09",1,10000,15.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU157,BRPETR4U0PV2,EQUITY PUT,"0,09","0,09","0,09","0,09",,"0,1",3,21000,15.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU162,BRPETR4U0PZ3,EQUITY PUT,"0,11","0,12","0,11","0,12",,"0,12",8,134300,16.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU165,BRPETR4U0PL3,EQUITY PUT,"0,12","0,14","0,12","0,14",,"0,13",5,21400,16.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU166,BRPETR4U0QE6,EQUITY PUT,"0,2","0,26","0,25","0,26",,"0,25",21,181500,18.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU170,BRPETR4U0PY6,EQUITY PUT,"0,14","0,17","0,14","0,17",,"0,16",14,60200,17.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU175,BRPETR4U0PQ2,EQUITY PUT,"0,15","0,2","0,17","0,2",,"0,2",6,84000,17.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU177,BRPETR4U0Q30,EQUITY PUT,"0,2","0,22","0,2","0,22",,"0,22",5,30200,17.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU183,BRPETR4U0QG1,EQUITY PUT,"0,59","0,73","0,67","0,73",,"0,74",23,173900,20.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU185,BRPETR4U0PH1,EQUITY PUT,"0,23","0,28","0,27","0,28",,"0,3",10,87000,18.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU187,BRPETR4U0Q55,EQUITY PUT,"0,24","0,29","0,27","0,29",,"0,34",4,6900,18.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU188,BRPETR4U0QD8,EQUITY PUT,"1,05","1,3","1,17","1,3",,"1,28",22,76400,22.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU19,BRPETR4U0Q89,EQUITY PUT,"0,4","0,46","0,41","0,46",,"0,5",7,21200,19.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU190,BRPETR4U0Q22,EQUITY PUT,"0,28","0,38","0,31","0,38",,"0,37",13,23800,19.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU192,BRPETR4U0Q14,EQUITY PUT,"0,33","0,41","0,33","0,41",,"0,41",4,23000,19.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU195,BRPETR4U0PO7,EQUITY PUT,"0,34","0,44","0,41","0,44",,"0,46",19,131800,19.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU198,BRPETR4U0QH9,EQUITY PUT,"0,76","0,9","0,78","0,9",,"0,89",26,32000,21.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU200,BRPETR4U0Q63,EQUITY PUT,"0,41","0,54","0,46","0,53",,"0,55",22,22000,20.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU201,BRPETR4U0QC0,EQUITY PUT,"0,47","0,6","0,52","0,6",,"0,61",6,12100,20.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU205,BRPETR4U0PM1,EQUITY PUT,"0,52","0,67","0,55","0,67",,"0,67",10,48000,20.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU206,BRPETR4U0QK3,EQUITY PUT,"1,19","1,51","1,28","1,51",,"1,51",86,94200,22.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU210,BRPETR4U0Q71,EQUITY PUT,"0,63","0,8","0,69","0,8",,"0,81",28,20300,21.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU211,BRPETR4U0QJ5,EQUITY PUT,"2,05","2,17","2,05","2,14",,"2,4",7,30600,24.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU216,BRPETR4U0QL1,EQUITY PUT,"0,83","1,08","0,91","1,08",,"1,07",30,17300,21.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU220,BRPETR4U0Q97,EQUITY PUT,"0,9","1,16","1,04","1,16",,"1,17",75,50700,22.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU221,BRPETR4U0OQ5,EQUITY PUT,"0,77","0,97","0,92","0,96",,"0,98",43,103500,21.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU225,BRPETR4U0QA4,EQUITY PUT,"1,11","1,4","1,26","1,4",,"1,39",97,81800,22.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU226,BRPETR4U0QI7,EQUITY PUT,"1,48","1,79","1,62","1,79",,"1,78",165,83300,23.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU235,BRPETR4U0PG3,EQUITY PUT,"1,58","1,94","1,75","1,91",,"1,92",251,121300,23.53,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU236,BRPETR4U0OZ6,EQUITY PUT,"1,3","1,64","1,43","1,64",,"1,64",157,210300,23.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU239,BRPETR4U0QB2,EQUITY PUT,"3,01","3,52","3,19","3,52",,"3,53",60,604300,25.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU243,BRPETR4U0OT9,EQUITY PUT,"1,7","2,09","1,89","2,08",,"2,08",98,196600,23.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU245,BRPETR4U0OR3,EQUITY PUT,"1,88","2,26","1,98","2,26",,"2,24",115,261700,24.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU247,BRPETR4U0PC2,EQUITY PUT,"2,27","2,75","2,52","2,75",,"2,76",63,384000,24.78,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU250,BRPETR4U0P98,EQUITY PUT,"2,45","2,68","2,52","2,66",,"2,94",11,44700,25.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU256,BRPETR4U0P31,EQUITY PUT,"2,67","2,69","2,68","2,69",,"3,13",3,3000,25.28,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU260,BRPETR4U0PF5,EQUITY PUT,"3,18","3,35","3,27","3,18",,"3,74",4,17000,26.03,PETR4,2020-09-21,EURO,0.0
2020-07-23,PETRU263,BRPETR4U0N90,EQUITY PUT,"3,11","3,11","3,11","3,11",,"3,33",1,2000,25.53,PETR4,2020-09-21,EURO,0.0
