Asst,OptnTp,TradgEndDt,TckrSymb,OptnStyle,ExrcPric,,9/21/2020,8/17/2020,7/20/2020,Asst,Cotação,7/20/2020,8/17/2020,9/21/2020,
BOVA11,Call,7/20/2020,BOVAG69,AMER,69,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG70,AMER,70,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG730,AMER,73,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG74,AMER,74,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG75,AMER,75,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG760,AMER,76,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG770,AMER,77,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG780,AMER,78,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG785,EURO,78.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG79,AMER,79,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG800,AMER,80,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG810,AMER,81,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG820,AMER,82,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG830,AMER,83,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG840,AMER,84,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG845,EURO,84.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG85,AMER,85,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG855,EURO,85.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG86,AMER,86,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG865,EURO,86.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG87,AMER,87,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG875,EURO,87.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG88,AMER,88,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG885,EURO,88.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG89,AMER,89,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG895,EURO,89.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG90,AMER,90,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG905,EURO,90.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG91,AMER,91,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG915,EURO,91.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG92,AMER,92,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG925,EURO,92.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG93,AMER,93,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG935,EURO,93.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG94,AMER,94,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG945,EURO,94.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG95,AMER,95,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG955,EURO,95.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG96,AMER,96,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG965,EURO,96.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG97,AMER,97,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG975,EURO,97.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG98,AMER,98,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG985,EURO,98.5,,,,,,,,,,
BOVA11,Call,7/20/2020,BOVAG99,AMER,99,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH100,AMER,100,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH101,EURO,105,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH102,AMER,102,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH103,EURO,111,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH104,AMER,104,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH105,EURO,107,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH106,AMER,106,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH108,AMER,108,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH109,EURO,109,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH110,AMER,110,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH111,AMER,114,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH112,AMER,112,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH113,EURO,113,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH115,EURO,115,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH116,AMER,116,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH117,EURO,117,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH118,AMER,118,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH119,EURO,119,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH120,AMER,120,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH121,EURO,121,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH122,AMER,122,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH123,EURO,123,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH124,AMER,124,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH125,EURO,125,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH126,AMER,126,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH127,EURO,127,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH128,AMER,128,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH129,EURO,129,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH130,AMER,130,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH42,AMER,42,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH46,AMER,46,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH50,AMER,50,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH52,AMER,52,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH54,AMER,54,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH56,AMER,56,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH58,AMER,58,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH600,AMER,60,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH620,AMER,62,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH645,EURO,64.5,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH660,AMER,66,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH68,AMER,68,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH70,AMER,70,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH71,AMER,71,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH72,AMER,72,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH73,AMER,73,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH74,AMER,74,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH75,AMER,75,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH76,AMER,76,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH770,AMER,77,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH780,AMER,78,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH79,AMER,79,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH795,EURO,79.5,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH80,AMER,80,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH81,AMER,81,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH82,AMER,82,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH825,EURO,82.5,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH83,AMER,83,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH84,AMER,84,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH85,AMER,85,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH86,AMER,86,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH87,AMER,87,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH880,AMER,88,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH890,AMER,89,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH900,AMER,90,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH905,EURO,90.5,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH910,AMER,91,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH920,AMER,92,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH930,AMER,93,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH940,AMER,94,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH95,AMER,95,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH960,AMER,96,,,,,,,,,,
BOVA11,Call,8/17/2020,BOVAH980,AMER,98,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI110,AMER,110,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI60,AMER,60,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI625,EURO,62.5,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI645,EURO,64.5,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI670,AMER,67,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI68,AMER,68,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI780,AMER,78,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI785,EURO,78.5,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI795,EURO,79.5,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI80,AMER,80,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI820,AMER,82,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI825,EURO,82.5,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI840,AMER,84,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI850,AMER,85,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI860,AMER,86,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI870,AMER,87,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI880,AMER,88,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI890,AMER,89,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI895,EURO,89.5,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI900,AMER,90,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI910,AMER,91,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI920,AMER,92,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI930,AMER,93,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI940,AMER,94,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI945,EURO,94.5,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI950,AMER,95,,,,,,,,,,
BOVA11,Call,9/21/2020,BOVAI960,AMER,96,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ116,AMER,116,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ615,EURO,61.5,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ63,AMER,63,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ69,AMER,69,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ720,AMER,72,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ75,AMER,75,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ77,AMER,77,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ790,AMER,79,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ820,AMER,82,,,,,,,,,,
BOVA11,Call,10/19/2020,BOVAJ905,EURO,90.5,,,,,,,,,,
BOVA11,Call,11/16/2020,BOVAK750,AMER,75,,,,,,,,,,
BOVA11,Call,11/16/2020,BOVAK775,EURO,77.5,,,,,,,,,,
BOVA11,Call,11/16/2020,BOVAK845,EURO,84.5,,,,,,,,,,
BOVA11,Call,11/16/2020,BOVAK900,AMER,90,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL1,AMER,100,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL105,EURO,105,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL108,AMER,108,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL110,AMER,110,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL115,EURO,115,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL120,AMER,120,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL60,AMER,60,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL65,AMER,65,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL665,EURO,66.5,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL680,AMER,68,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL750,AMER,75,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL770,AMER,77,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL775,EURO,77.5,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL80,AMER,80,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL835,EURO,83.5,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL845,EURO,84.5,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL85,AMER,85,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL86,AMER,86,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL865,EURO,86.5,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL87,AMER,87,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL88,AMER,88,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL89,AMER,89,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL90,AMER,90,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL910,AMER,91,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL95,AMER,95,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL96,AMER,96,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL97,AMER,97,,,,,,,,,,
BOVA11,Call,12/21/2020,BOVAL980,AMER,98,,,,,,,,,,
BOVA11,Call,1/18/2021,BOVAA112,AMER,112,,,,,,,,,,
BOVA11,Call,1/18/2021,BOVAA65,AMER,65,,,,,,,,,,
BOVA11,Call,1/18/2021,BOVAA80,AMER,80,,,,,,,,,,
BOVA11,Call,1/18/2021,BOVAA95,AMER,95,,,,,,,,,,
BOVA11,Call,3/18/2022,BOVAC120,AMER,120,,,,,,,,,,
BOVA11,Call,3/18/2022,BOVAC150,AMER,150,,,,,,,,,,
BOVA11,Call,3/18/2022,BOVAC90,AMER,90,,,,,,,,,,
BOVA11,Call,7/15/2022,BOVAG80,AMER,80,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS1,EURO,100,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS10,EURO,110,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS101,EURO,101,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS102,EURO,102,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS103,EURO,103,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS104,EURO,104,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS105,EURO,105,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS106,EURO,106,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS107,EURO,107,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS108,EURO,108,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS109,EURO,109,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS111,EURO,111,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS112,EURO,112,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS113,EURO,113,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS114,EURO,114,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS115,EURO,115,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS116,EURO,116,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS117,EURO,117,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS118,EURO,118,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS119,EURO,119,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS120,EURO,120,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS121,EURO,121,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS122,EURO,122,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS123,EURO,123,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS124,EURO,124,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS125,EURO,125,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS126,EURO,126,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS127,EURO,127,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS128,EURO,128,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS129,EURO,129,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS130,EURO,130,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS440,EURO,44,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS46,EURO,46,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS480,EURO,48,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS50,EURO,50,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS520,EURO,52,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS54,EURO,54,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS560,EURO,56,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS58,EURO,58,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS60,EURO,60,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS61,EURO,61,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS62,EURO,62,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS63,EURO,63,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS64,EURO,64,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS65,EURO,65,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS66,EURO,66,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS67,EURO,67,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS68,EURO,68,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS69,EURO,69,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS70,EURO,70,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS730,EURO,73,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS74,EURO,74,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS75,EURO,75,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS760,EURO,76,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS770,EURO,77,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS780,EURO,78,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS785,EURO,78.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS79,EURO,79,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS800,EURO,80,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS810,EURO,81,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS820,EURO,82,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS830,EURO,83,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS840,EURO,84,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS845,EURO,84.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS85,EURO,85,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS855,EURO,85.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS86,EURO,86,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS865,EURO,86.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS87,EURO,87,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS875,EURO,87.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS88,EURO,88,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS885,EURO,88.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS89,EURO,89,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS895,EURO,89.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS90,EURO,90,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS905,EURO,90.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS91,EURO,91,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS915,EURO,91.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS92,EURO,92,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS925,EURO,92.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS93,EURO,93,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS935,EURO,93.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS94,EURO,94,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS945,EURO,94.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS95,EURO,95,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS955,EURO,95.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS96,EURO,96,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS965,EURO,96.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS97,EURO,97,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS975,EURO,97.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS98,EURO,98,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS985,EURO,98.5,,,,,,,,,,
BOVA11,Put,7/20/2020,BOVAS99,EURO,99,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT100,EURO,100,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT101,EURO,105,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT102,EURO,102,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT103,EURO,111,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT104,EURO,104,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT105,EURO,107,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT106,EURO,106,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT108,EURO,108,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT109,EURO,109,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT110,EURO,110,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT111,EURO,114,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT112,EURO,112,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT113,EURO,113,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT115,EURO,115,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT116,EURO,116,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT117,EURO,117,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT118,EURO,118,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT119,EURO,119,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT120,EURO,120,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT121,EURO,121,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT122,EURO,122,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT123,EURO,123,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT124,EURO,124,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT125,EURO,125,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT126,EURO,126,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT127,EURO,127,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT128,EURO,128,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT129,EURO,129,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT130,EURO,130,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT42,EURO,42,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT46,EURO,46,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT50,EURO,50,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT52,EURO,52,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT54,EURO,54,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT56,EURO,56,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT58,EURO,58,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT600,EURO,60,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT620,EURO,62,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT645,EURO,64.5,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT660,EURO,66,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT68,EURO,68,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT70,EURO,70,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT71,EURO,71,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT72,EURO,72,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT73,EURO,73,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT74,EURO,74,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT75,EURO,75,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT76,EURO,76,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT770,EURO,77,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT780,EURO,78,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT79,EURO,79,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT795,EURO,79.5,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT80,EURO,80,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT81,EURO,81,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT82,EURO,82,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT825,EURO,82.5,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT83,EURO,83,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT84,EURO,84,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT85,EURO,85,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT86,EURO,86,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT87,EURO,87,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT880,EURO,88,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT890,EURO,89,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT900,EURO,90,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT905,EURO,90.5,,,,,,,,,,
BOVA11,Put,8/17/2020,BOVAT910,EURO,91,,,,,,,,,,
